 ,Label,Mean,X,Y,Position
368,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0368-0632,0,376.500,632.500,Ventral
369,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0369-0633,0,322.500,633.500,Ventral
370,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0370-0635,0,582.500,635.500,Ventral
371,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0371-0635,0,615.500,635.500,Ventral
372,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0372-0636,0,311.500,636.500,Ventral
373,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0373-0639,0,675.500,639.500,Ventral
374,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0374-0642,0,345.500,642.500,Ventral
375,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0375-0642,0,569.500,642.500,Ventral
376,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0376-0643,0,482.500,643.500,Ventral
377,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0377-0646,0,538.500,646.500,Ventral
378,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0378-0648,0,329.500,648.500,Ventral
379,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0379-0652,0,283.500,652.500,Ventral
380,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0380-0652,0,499.500,652.500,Ventral
381,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0381-0653,0,663.500,653.500,Ventral
382,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0382-0654,0,518.500,654.500,Ventral
383,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0383-0656,0,339.500,656.500,Ventral
384,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0384-0658,0,257.500,658.500,Ventral
385,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0385-0659,0,320.500,659.500,Ventral
386,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0386-0659,0,623.500,659.500,Ventral
387,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0387-0661,0,469.500,661.500,Ventral
388,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0388-0664,0,300.500,664.500,Ventral
389,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0389-0667,0,493.500,667.500,Ventral
390,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0390-0668,0,461.500,668.500,Ventral
391,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0391-0674,0,521.500,674.500,Ventral
392,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0392-0677,0,507.500,677.500,Ventral
393,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0393-0678,0,634.500,678.500,Ventral
394,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0394-0679,0,371.500,679.500,Ventral
395,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0395-0679,0,651.500,679.500,Ventral
396,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0396-0680,0,333.500,680.500,Ventral
397,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0397-0681,0,676.500,681.500,Ventral
398,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0398-0681,0,688.500,681.500,Ventral
399,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0399-0686,0,309.500,686.500,Ventral
400,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0400-0690,0,295.500,690.500,Ventral
401,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0401-0691,0,572.500,691.500,Ventral
402,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0402-0693,0,326.500,693.500,Ventral
403,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0403-0694,0,275.500,694.500,Ventral
404,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0404-0695,0,371.500,695.500,Ventral
405,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0405-0697,0,693.500,697.500,Ventral
406,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0406-0701,0,669.500,701.500,Ventral
407,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0407-0702,0,310.500,702.500,Ventral
408,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0408-0702,0,318.500,702.500,Ventral
409,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0409-0704,0,291.500,704.500,Ventral
410,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0410-0705,0,447.500,705.500,Ventral
411,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0411-0706,0,521.500,706.500,Ventral
412,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0412-0708,0,421.500,708.500,Ventral
413,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0413-0712,0,593.500,712.500,Ventral
414,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0414-0714,0,404.500,714.500,Ventral
415,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0415-0715,0,644.500,715.500,Ventral
416,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0416-0716,0,438.500,716.500,Ventral
417,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0417-0716,0,666.500,716.500,Ventral
418,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0418-0718,0,307.500,718.500,Ventral
419,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0419-0718,0,692.500,718.500,Ventral
420,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0420-0725,0,600.500,725.500,Ventral
421,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0421-0725,0,617.500,725.500,Ventral
422,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0422-0726,0,680.500,726.500,Ventral
423,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0423-0727,0,471.500,727.500,Ventral
424,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0424-0728,0,664.500,728.500,Ventral
425,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0425-0729,0,557.500,729.500,Ventral
426,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0426-0730,0,587.500,730.500,Ventral
427,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0427-0733,0,704.500,733.500,Ventral
428,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0428-0734,0,695.500,734.500,Ventral
429,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0429-0736,0,575.500,736.500,Ventral
430,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0430-0737,0,633.500,737.500,Ventral
431,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0431-0737,0,645.500,737.500,Ventral
432,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0432-0744,0,319.500,744.500,Ventral
433,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0433-0747,0,664.500,747.500,Ventral
434,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0434-0748,0,710.500,748.500,Ventral
435,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0435-0749,0,334.500,749.500,Ventral
436,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0436-0749,0,677.500,749.500,Ventral
437,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0437-0749,0,689.500,749.500,Ventral
438,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0438-0752,0,640.500,752.500,Ventral
439,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0439-0753,0,600.500,753.500,Ventral
440,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0440-0753,0,625.500,753.500,Ventral
441,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0441-0755,0,355.500,755.500,Ventral
442,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0442-0755,0,537.500,755.500,Ventral
443,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0443-0756,0,500.500,756.500,Ventral
444,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0444-0757,0,652.500,757.500,Ventral
445,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0445-0761,0,482.500,761.500,Ventral
446,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0446-0762,0,340.500,762.500,Ventral
447,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0447-0762,0,699.500,762.500,Ventral
448,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0448-0764,0,590.500,764.500,Ventral
449,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0449-0764,0,668.500,764.500,Ventral
450,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0450-0766,0,636.500,766.500,Ventral
451,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0451-0767,0,684.500,767.500,Ventral
452,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0452-0771,0,705.500,771.500,Ventral
453,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0453-0773,0,561.500,773.500,Ventral
454,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0454-0773,0,622.500,773.500,Ventral
455,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0455-0773,0,658.500,773.500,Ventral
456,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0456-0775,0,346.500,775.500,Ventral
457,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0457-0777,0,581.500,777.500,Ventral
458,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0458-0778,0,428.500,778.500,Ventral
459,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0459-0778,0,644.500,778.500,Ventral
460,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0460-0779,0,599.500,779.500,Ventral
461,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0461-0780,0,356.500,780.500,Ventral
462,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0462-0780,0,388.500,780.500,Ventral
463,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0463-0780,0,673.500,780.500,Ventral
464,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0464-0781,0,472.500,781.500,Ventral
465,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0465-0785,0,540.500,785.500,Ventral
466,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0466-0785,0,626.500,785.500,Ventral
467,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0467-0786,0,557.500,786.500,Ventral
468,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0468-0786,0,611.500,786.500,Ventral
469,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0469-0789,0,524.500,789.500,Ventral
470,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0470-0790,0,633.500,790.500,Ventral
471,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0471-0791,0,656.500,791.500,Ventral
472,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0472-0792,0,402.500,792.500,Ventral
473,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0473-0794,0,502.500,794.500,Ventral
474,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0474-0795,0,354.500,795.500,Ventral
475,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0475-0796,0,371.500,796.500,Ventral
476,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0476-0798,0,392.500,798.500,Ventral
477,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0477-0798,0,562.500,798.500,Ventral
478,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0478-0798,0,579.500,798.500,Ventral
479,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0479-0799,0,487.500,799.500,Ventral
480,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0480-0799,0,514.500,799.500,Ventral
481,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0481-0800,0,317.500,800.500,Ventral
482,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0482-0803,0,456.500,803.500,Ventral
483,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0483-0804,0,637.500,804.500,Ventral
484,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0484-0806,0,618.500,806.500,Ventral
485,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0485-0807,0,647.500,807.500,Ventral
486,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0486-0809,0,498.500,809.500,Ventral
487,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0487-0810,0,573.500,810.500,Ventral
488,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0488-0812,0,604.500,812.500,Ventral
489,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0489-0813,0,444.500,813.500,Ventral
490,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0490-0817,0,632.500,817.500,Ventral
491,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0491-0818,0,524.500,818.500,Ventral
492,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0492-0819,0,349.500,819.500,Ventral
493,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0493-0820,0,359.500,820.500,Ventral
494,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0494-0821,0,489.500,821.500,Ventral
495,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0495-0822,0,393.500,822.500,Ventral
496,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0496-0822,0,476.500,822.500,Ventral
497,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0497-0824,0,453.500,824.500,Ventral
498,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0498-0826,0,502.500,826.500,Ventral
499,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0499-0830,0,573.500,830.500,Ventral
500,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0500-0832,0,470.500,832.500,Ventral
501,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0501-0834,0,427.500,834.500,Ventral
502,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0502-0837,0,371.500,837.500,Ventral
503,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0503-0837,0,548.500,837.500,Ventral
504,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0504-0839,0,461.500,839.500,Ventral
505,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0505-0840,0,418.500,840.500,Ventral
506,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0506-0840,0,496.500,840.500,Ventral
507,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0507-0841,0,386.500,841.500,Ventral
508,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0508-0843,0,489.500,843.500,Ventral
509,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0509-0844,0,407.500,844.500,Ventral
