 ,Label,Mean,X,Y,Position
369,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0369-0659,0,778.500,659.500,Ventral
370,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0370-0664,0,427.500,664.500,Ventral
371,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0371-0665,255,401.500,665.500,Ventral
372,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0372-0665,0,842.500,665.500,Ventral
373,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0373-0666,0,81.500,666.500,Ventral
374,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0374-0666,0,488.500,666.500,Ventral
375,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0375-0666,0,859.500,666.500,Ventral
376,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0376-0667,0,450.500,667.500,Ventral
377,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0377-0669,0,929.500,669.500,Ventral
378,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0378-0671,255,346.500,671.500,Ventral
379,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0379-0671,0,467.500,671.500,Ventral
380,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0380-0673,0,802.500,673.500,Ventral
381,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0381-0674,0,42.500,674.500,Ventral
382,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0382-0677,255,457.500,677.500,Ventral
383,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0383-0677,0,484.500,677.500,Ventral
384,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0384-0678,0,405.500,678.500,Ventral
385,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0385-0678,0,415.500,678.500,Ventral
386,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0386-0679,0,392.500,679.500,Ventral
387,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0387-0681,0,493.500,681.500,Ventral
388,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0388-0682,0,442.500,682.500,Ventral
389,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0389-0686,0,940.500,686.500,Ventral
390,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0390-0689,0,462.500,689.500,Ventral
391,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0391-0696,0,334.500,696.500,Ventral
392,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0392-0697,0,191.500,697.500,Ventral
393,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0393-0697,0,213.500,697.500,Ventral
394,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0394-0699,0,1014.500,699.500,Ventral
395,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0395-0700,255,505.500,700.500,Ventral
396,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0396-0704,0,487.500,704.500,Ventral
397,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0397-0708,0,228.500,708.500,Ventral
398,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0398-0709,0,309.500,709.500,Ventral
399,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0399-0715,0,497.500,715.500,Ventral
400,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0400-0720,0,623.500,720.500,Ventral
401,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0401-0727,0,245.500,727.500,Ventral
402,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0402-0728,0,498.500,728.500,Ventral
403,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0403-0728,0,683.500,728.500,Ventral
404,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0404-0731,0,941.500,731.500,Ventral
405,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0405-0738,0,642.500,738.500,Ventral
406,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0406-0742,0,825.500,742.500,Ventral
407,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0407-0743,255,493.500,743.500,Ventral
408,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0408-0746,255,323.500,746.500,Ventral
409,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0409-0749,0,57.500,749.500,Ventral
410,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0410-0749,0,504.500,749.500,Ventral
411,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0411-0749,0,997.500,749.500,Ventral
412,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0412-0755,0,723.500,755.500,Ventral
413,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0413-0755,0,775.500,755.500,Ventral
414,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0414-0759,255,293.500,759.500,Ventral
415,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0415-0762,255,947.500,762.500,Ventral
416,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0416-0763,0,958.500,763.500,Ventral
417,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0417-0765,0,504.500,765.500,Ventral
418,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0418-0765,0,934.500,765.500,Ventral
419,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0419-0768,0,719.500,768.500,Ventral
420,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0420-0774,0,945.500,774.500,Ventral
421,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0421-0777,0,489.500,777.500,Ventral
422,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0422-0778,0,818.500,778.500,Ventral
423,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0423-0782,0,800.500,782.500,Ventral
424,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0424-0783,255,933.500,783.500,Ventral
425,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0425-0789,0,911.500,789.500,Ventral
426,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0426-0790,0,385.500,790.500,Ventral
427,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0427-0791,0,166.500,791.500,Ventral
428,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0428-0793,255,478.500,793.500,Ventral
429,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0429-0795,0,921.500,795.500,Ventral
430,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0430-0800,0,848.500,800.500,Ventral
431,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0431-0801,0,606.500,801.500,Ventral
432,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0432-0803,0,473.500,803.500,Ventral
433,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0433-0804,0,897.500,804.500,Ventral
434,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0434-0813,0,155.500,813.500,Ventral
435,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0435-0818,0,396.500,818.500,Ventral
436,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0436-0821,0,467.500,821.500,Ventral
437,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0437-0826,0,123.500,826.500,Ventral
438,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0438-0829,0,798.500,829.500,Ventral
439,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0439-0830,0,464.500,830.500,Ventral
440,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0440-0832,0,873.500,832.500,Ventral
441,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0441-0835,0,620.500,835.500,Ventral
442,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0442-0837,0,900.500,837.500,Ventral
443,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0443-0838,0,886.500,838.500,Ventral
444,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0444-0839,0,696.500,839.500,Ventral
445,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0445-0848,0,114.500,848.500,Ventral
446,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0446-0849,0,670.500,849.500,Ventral
447,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0447-0849,0,749.500,849.500,Ventral
448,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0448-0851,255,20.500,851.500,Ventral
449,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0449-0856,0,459.500,856.500,Ventral
450,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0450-0856,0,887.500,856.500,Ventral
451,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0451-0865,0,109.500,865.500,Ventral
452,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0452-0871,0,913.500,871.500,Ventral
453,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0453-0877,255,461.500,877.500,Ventral
454,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0454-0880,0,109.500,880.500,Ventral
455,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0455-0883,255,449.500,883.500,Ventral
456,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0456-0886,0,329.500,886.500,Ventral
457,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0457-0887,0,773.500,887.500,Ventral
458,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0458-0895,0,467.500,895.500,Ventral
459,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0459-0900,255,448.500,900.500,Ventral
460,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0460-0906,255,32.500,906.500,Ventral
461,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0461-0910,0,478.500,910.500,Ventral
462,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0462-0911,0,607.500,911.500,Ventral
463,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0463-0911,0,616.500,911.500,Ventral
464,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0464-0919,0,448.500,919.500,Ventral
465,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0465-0925,0,784.500,925.500,Ventral
466,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0466-0935,0,138.500,935.500,Ventral
467,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0467-0946,0,805.500,946.500,Ventral
468,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0468-0948,0,104.500,948.500,Ventral
469,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0469-0948,0,911.500,948.500,Ventral
470,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0470-0952,0,93.500,952.500,Ventral
471,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0471-0968,0,791.500,968.500,Ventral
472,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0472-0970,0,414.500,970.500,Ventral
473,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0473-0970,0,933.500,970.500,Ventral
474,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0474-0972,0,462.500,972.500,Ventral
475,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0475-0980,0,823.500,980.500,Ventral
476,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0476-0984,0,94.500,984.500,Ventral
477,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0477-0992,0,826.500,992.500,Ventral
478,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0478-0993,0,369.500,993.500,Ventral
479,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0479-0993,0,883.500,993.500,Ventral
480,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0480-0995,0,190.500,995.500,Ventral
481,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0481-0995,0,691.500,995.500,Ventral
482,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0482-0996,0,862.500,996.500,Ventral
483,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0483-1003,0,737.500,1003.500,Ventral
484,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0484-1004,0,174.500,1004.500,Ventral
485,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0485-1006,0,353.500,1006.500,Ventral
486,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0486-1008,255,484.500,1008.500,Ventral
487,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0487-1009,255,530.500,1009.500,Ventral
488,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0488-1014,255,402.500,1014.500,Ventral
489,C3-vms40_6a_F1_Lm5_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0489-1016,255,378.500,1016.500,Ventral
